"","B","F","BBmsy","FFmsy","BB0","procB","SPt"
"1989",19618.9400607173,0.00843092348484637,1.5772734365478,0.0379128203343998,0.788636718273901,-0.0061396366936064,0
"1990",20587.2078925927,0.0100501376393061,1.71328455458546,0.0444034911789978,0.856642277292729,-0.00540310480087025,1436.86112144267
"1991",21427.0787590769,0.0112069047200667,1.79460868306948,0.0498100230369522,0.89730434153474,-0.00839376465000186,1033.14652877448
"1992",22195.0626968043,0.0503617350139013,1.84705639201962,0.224801290670497,0.92352819600981,-0.00144588842613724,926.50803941152
"1993",21501.3729004266,0.00692382452565595,1.7766097200734,0.0309125081522563,0.888304860036699,-0.0123340478167864,453.395426010747
"1994",22065.039836192,0.0304538574884187,1.83273293445619,0.135371201910891,0.916366467228097,-0.0114088799701795,780.683720939182
"1995",21999.1573516186,0.0395128510610666,1.81767500613141,0.176460419223479,0.908837503065704,-0.00898917866347437,581.828921749337
"1996",21821.3648064348,0.0440678191307408,1.79707111825833,0.196657194265162,0.898535559129167,-0.00515083251777582,701.082676940782
"1997",21646.1025680942,0.101574523320747,1.78966919720044,0.454553748165951,0.894834598600218,-0.000885790617113358,898.917055914521
"1998",20296.3309582034,0.0929938320373356,1.6644550386227,0.418119191068971,0.832227519311352,-0.00589319935705301,814.041846370782
"1999",19808.0462221235,0.0809020049996323,1.6201682212036,0.365828087357709,0.810084110601799,-0.00352017626947765,1356.59170124875
"2000",19787.0104074655,0.0542953166496764,1.62021765281931,0.243651931319135,0.810108826409656,0.000885573385605243,1594.09907774301
"2001",20400.4559450053,0.041138664121211,1.67635096972268,0.185250552550465,0.838175484861341,0.00491538229121535,1674.83556939715
"2002",21136.8266364727,0.0814285596698912,1.7401149039593,0.362931734694667,0.870057451979652,0.00942731676752051,1564.84455329282
"2003",20846.9091484972,0.0661251740120917,1.70677126119372,0.294519621004047,0.853385630596862,0.0111083990670653,1386.79212168244
"2004",21030.2505383254,0.0505157393715905,1.72653697350255,0.227151705305513,0.863268486751277,0.0149011909405234,1606.8623597726
"2005",21724.2860239068,0.0660579952821926,1.77597032774676,0.295232059624452,0.88798516387338,0.0204440957182772,1647.6206108338
"2006",21597.7201553122,0.0886825859796101,1.76922159730346,0.398350609812946,0.884610798651728,0.0158032698741097,1366.64634773119
"2007",20881.0136533447,0.108569202102636,1.70768090913724,0.483916816429704,0.853840454568622,0.00794551048596803,1249.04631876061
"2008",19996.9543708387,0.101926578995334,1.63325797888688,0.455504818012886,0.816628989443442,0.00317002229485741,1378.89293043328
"2009",19432.0799947972,0.070519201893022,1.59711054755567,0.316487510978922,0.798555273777834,-0.000154287028741207,1566.32301739877
"2010",19821.3843029161,0.0729416664513319,1.62367159939821,0.325133530351951,0.811835799699104,0.00172209035545423,1708.45167342698
"2011",19922.199262027,0.0956818905454208,1.64092615041887,0.427776283383357,0.820463075209433,0.00283446094498951,1600.47746636735
"2012",19507.4561109974,0.128760715162108,1.60444618448756,0.575479674609654,0.802223092243778,0.000835252943113707,1519.02151780282
"2013",18519.025017971,0.120059071655368,1.52378645791651,0.535559085884595,0.761893228958255,-0.00350045833216606,1497.12720392248
"2014",17993.3439340742,0.0705074424010182,1.4885510860861,0.314704931628673,0.744275543043048,-0.00494542933570297,1707.59551784108
"2015",18679.9918580276,0.00127820523757797,1.55037571260807,0.00569478218193655,0.775187856304036,-0.000306859275367444,1894.40317896044
"2016",20397.5379032009,0.00910335744255155,1.70649665946752,0.0399314879676605,0.853248329733758,-0.000326354450766786,1742.53760398689
"2017",21472.4301850631,0.0287401957447987,1.79862848711601,0.126323807203416,0.899314243558003,-0.000220040263429144,1271.52152041548
"2018",21835.9750352445,0.101015736046858,1.81438520111113,0.442700378171787,0.907192600555564,0.000251968175508877,944.898323097275
"2019",20408.2293124343,0.0387462287158944,1.68641964262043,0.171220385022162,0.843209821310214,0.0000323813700024989,837.599684587807
"2020",20948.3908932718,0.0195077048580691,1.73562966870813,0.0863126305584954,0.867814834354066,-0.00103306935465053,1365.10471056511
"2021",21741.9387638291,0.00711147160576552,1.80532886074027,0.03131468876042,0.902664430370133,0.000940483272712678,1212.40604323732
"2022",22482.478553375,0.00669091023443658,1.86872049409437,0.0293893229701935,0.934360247047186,0.000202306411066111,945.174228388281
"2023",23026.2172221095,0.00924014682138835,1.90378456821083,0.0409537314052403,0.951892284105413,-0.0000511543732324427,634.660406237188
"2024",23231.8769411791,0.0122447769401646,1.9171379836335,0.054295158475648,0.958568991816748,0.0000832700544970422,465.769861891324
"2025",23378.6595655148,0.0026376123103354,1.91823464145328,0.0117268200687241,0.959117320726638,-0.000954738883057749,368.113383540052
