"cenario","indice","ano","observado","ajustado","residuo_log"
"J18_BASE_C2C6","C6 nom dirigida","2016","1.81799864480854","1.3992291741967","0.261814755193707"
"J18_BASE_C2C6","C6 nom dirigida","2017","1.84521342407624","1.59861699801386","0.143456068592667"
"J18_BASE_C2C6","C6 nom dirigida","2019","1.54918865246899","0.981174375677854","0.456736426091763"
"J18_BASE_C2C6","C6 nom dirigida","2020","1.18436768305518","0.731314471937987","0.482120748943936"
"J18_BASE_C2C6","C6 nom dirigida","2021","0.216173688735538","0.573712821562105","-0.976046761181236"
"J18_BASE_C2C6","C6 nom dirigida","2022","0.414415276604563","0.586168758332524","-0.346739176961275"
"J18_BASE_C2C6","C6 nom dirigida","2023","0.345338956122933","0.613047673647548","-0.573916287724217"
"J18_BASE_C2C6","C6 nom dirigida","2024","0.668797209563936","0.622465616096904","0.0717924978314125"
"J18_BASE_C2C6","C6 nom dirigida","2025","0.344920870219636","0.566921099683764","-0.496905111006315"
"J13_C5curto_base","C5 padr c/tat","2015","0.537998123650779","1.47763702177195","-1.01034441139447"
"J13_C5curto_base","C5 padr c/tat","2016","2.10878287508547","1.90034384627149","0.104076103080612"
"J13_C5curto_base","C5 padr c/tat","2017","2.22605939504461","2.22397448494067","0.000937031183456893"
"J13_C5curto_base","C5 padr c/tat","2019","1.81641878294639","1.04050671408885","0.557159041359533"
"J13_C5curto_base","C5 padr c/tat","2020","0.912011490862897","0.640396652942552","0.353564835027118"
"J13_C5curto_base","C5 padr c/tat","2021","0.373854391553696","0.469553079483656","-0.227914953390885"
"J13_C5curto_base","C5 padr c/tat","2022","0.309113056297996","0.505331083871861","-0.491506738115632"
"J13_C5curto_base","C5 padr c/tat","2023","0.518071958047481","0.56426716337317","-0.0854136855033261"
"J13_C5curto_base","C5 padr c/tat","2024","0.617218091879895","0.584774142954089","0.0539967406281062"
"J13_C5curto_base","C5 padr c/tat","2025","0.580471834630786","0.551343321565416","0.0514835775517103"
"J14_C5curto_rBaixo","C5 padr c/tat","2015","0.537998123650779","1.5974539425393","-1.08831128235701"
"J14_C5curto_rBaixo","C5 padr c/tat","2016","2.10878287508547","1.82018590451392","0.147172303391893"
"J14_C5curto_rBaixo","C5 padr c/tat","2017","2.22605939504461","1.97718737374385","0.118557618404734"
"J14_C5curto_rBaixo","C5 padr c/tat","2019","1.81641878294639","0.961148376274859","0.636493345083989"
"J14_C5curto_rBaixo","C5 padr c/tat","2020","0.912011490862897","0.66718366140063","0.312587227189042"
"J14_C5curto_rBaixo","C5 padr c/tat","2021","0.373854391553696","0.54024920116452","-0.368164122535086"
"J14_C5curto_rBaixo","C5 padr c/tat","2022","0.309113056297996","0.55635828776821","-0.587705401205521"
"J14_C5curto_rBaixo","C5 padr c/tat","2023","0.518071958047481","0.576411856065048","-0.106708285314704"
"J14_C5curto_rBaixo","C5 padr c/tat","2024","0.617218091879895","0.57218314168416","0.0757633149880238"
"J14_C5curto_rBaixo","C5 padr c/tat","2025","0.580471834630786","0.528454353281829","0.0938848495538126"
"J15_C5curto_rAlto","C5 padr c/tat","2015","0.537998123650779","1.33410072057384","-0.908157653786682"
"J15_C5curto_rAlto","C5 padr c/tat","2016","2.10878287508547","1.94716183160714","0.0797381032232298"
"J15_C5curto_rAlto","C5 padr c/tat","2017","2.22605939504461","2.51258197894492","-0.121077966381326"
"J15_C5curto_rAlto","C5 padr c/tat","2019","1.81641878294639","1.15651763379841","0.45145341081362"
"J15_C5curto_rAlto","C5 padr c/tat","2020","0.912011490862897","0.648807580673055","0.340516402747723"
"J15_C5curto_rAlto","C5 padr c/tat","2021","0.373854391553696","0.418213562384781","-0.112125822637948"
"J15_C5curto_rAlto","C5 padr c/tat","2022","0.309113056297996","0.463426246248904","-0.404940160857577"
"J15_C5curto_rAlto","C5 padr c/tat","2023","0.518071958047481","0.549692956468083","-0.0592457136124771"
"J15_C5curto_rAlto","C5 padr c/tat","2024","0.617218091879895","0.614128799107342","0.00501775620985673"
"J15_C5curto_rAlto","C5 padr c/tat","2025","0.580471834630786","0.600580057067152","-0.0340546691752264"
"J16_C5curto_kBaixo","C5 padr c/tat","2015","0.537998123650779","1.52199484007285","-1.03992207567005"
"J16_C5curto_kBaixo","C5 padr c/tat","2016","2.10878287508547","1.9847454668142","0.0606202669894255"
"J16_C5curto_kBaixo","C5 padr c/tat","2017","2.22605939504461","2.33398879316829","-0.0473457973894742"
"J16_C5curto_kBaixo","C5 padr c/tat","2019","1.81641878294639","1.07169944254821","0.527621208362531"
"J16_C5curto_kBaixo","C5 padr c/tat","2020","0.912011490862897","0.651349160368116","0.336606746546657"
"J16_C5curto_kBaixo","C5 padr c/tat","2021","0.373854391553696","0.458880346319765","-0.204923098467108"
"J16_C5curto_kBaixo","C5 padr c/tat","2022","0.309113056297996","0.489488419822176","-0.459653716567048"
"J16_C5curto_kBaixo","C5 padr c/tat","2023","0.518071958047481","0.555859065157574","-0.0704006344254496"
"J16_C5curto_kBaixo","C5 padr c/tat","2024","0.617218091879895","0.589374965787706","0.046159837552079"
"J16_C5curto_kBaixo","C5 padr c/tat","2025","0.580471834630786","0.55857244946544","0.0384569491963913"
"J17_C5curto_kAlto","C5 padr c/tat","2015","0.537998123650779","1.4536985456887","-0.994011236493517"
"J17_C5curto_kAlto","C5 padr c/tat","2016","2.10878287508547","1.82609120232164","0.143933217169027"
"J17_C5curto_kAlto","C5 padr c/tat","2017","2.22605939504461","2.1712270758602","0.024940454427827"
"J17_C5curto_kAlto","C5 padr c/tat","2019","1.81641878294639","1.07079708918004","0.528463546642349"
"J17_C5curto_kAlto","C5 padr c/tat","2020","0.912011490862897","0.675136397580447","0.300737848676737"
"J17_C5curto_kAlto","C5 padr c/tat","2021","0.373854391553696","0.499468612006292","-0.289678363077514"
"J17_C5curto_kAlto","C5 padr c/tat","2022","0.309113056297996","0.522260999079154","-0.52446037319334"
"J17_C5curto_kAlto","C5 padr c/tat","2023","0.518071958047481","0.571163807232433","-0.0975618985683122"
"J17_C5curto_kAlto","C5 padr c/tat","2024","0.617218091879895","0.584265724135605","0.0548665464659581"
"J17_C5curto_kAlto","C5 padr c/tat","2025","0.580471834630786","0.531822070519378","0.0875323013177892"
"J19_C6curto_base","C6 nom dirigida","2015","1.61358559434444","1.69411087865677","-0.0486992678720675"
"J19_C6curto_base","C6 nom dirigida","2016","1.81799864480854","2.01213779786184","-0.101461487570038"
"J19_C6curto_base","C6 nom dirigida","2017","1.84521342407624","2.22176866781767","-0.185708628096075"
"J19_C6curto_base","C6 nom dirigida","2019","1.54918865246899","0.97940763255978","0.458538690510056"
"J19_C6curto_base","C6 nom dirigida","2020","1.18436768305518","0.623784497726804","0.641159357843151"
"J19_C6curto_base","C6 nom dirigida","2021","0.216173688735538","0.460282103820489","-0.755757371611747"
"J19_C6curto_base","C6 nom dirigida","2022","0.414415276604563","0.491408164212239","-0.170406519478537"
"J19_C6curto_base","C6 nom dirigida","2023","0.345338956122933","0.514533527367101","-0.398734301873564"
"J19_C6curto_base","C6 nom dirigida","2024","0.668797209563936","0.51162315456209","0.267892561665772"
"J19_C6curto_base","C6 nom dirigida","2025","0.344920870219636","0.446854667260091","-0.258918383533833"
