"","B","F","BBmsy","FFmsy","BB0","procB","SPt"
"1989",12766.246196928,0.0128445256937294,1.48672897306565,0.0632149614168982,0.743364486532824,-0.00941383016135444,0
"1990",13409.940562709,0.015351544776822,1.61900794130579,0.0743340851658593,0.809503970652897,-0.00938538119243537,1023.17769943317
"1991",13854.9584724909,0.0171441354261759,1.70639477633606,0.0832282727963746,0.853197388168029,-0.011393797825437,822.688642391252
"1992",14217.6710567557,0.0778883478069617,1.775034231511,0.380746367828204,0.887517115755502,-0.00324014059458233,787.808044236313
"1993",13465.6034212717,0.0108541654514965,1.67207428091761,0.0536607833770739,0.836037140458803,-0.0156846881221968,403.720613287664
"1994",13932.3934139412,0.0470513962160891,1.73960297283674,0.232949058382006,0.869801486418372,-0.0131726041029487,733.541267072253
"1995",13825.5144270943,0.0613772610106716,1.72348605870803,0.302881122030934,0.861743029354016,-0.00828226572232627,610.319792112893
"1996",13683.6183970101,0.0683673021637382,1.69759865250984,0.344311001695718,0.848799326254918,-0.00415395217191006,698.952166626858
"1997",13553.7073540909,0.158288565421621,1.67667985268608,0.796738864503604,0.83833992634304,0.000150101287250237,843.552135811716
"1998",12300.2863908626,0.14792316568246,1.49871028489561,0.762691928455832,0.749355142447805,0.00148448611437013,882.625214852569
"1999",11544.2782076088,0.135056784167329,1.41822015958685,0.702460983497169,0.709110079793424,0.00215018394108069,1256.61161757317
"2000",11325.1226861426,0.0914242176623269,1.39649901220765,0.477962570559759,0.698249506103825,0.00738759574420622,1417.78792983013
"2001",11661.4916245924,0.0695884511432331,1.45533415716476,0.361345620004595,0.727667078582382,0.0121374867452821,1490.19640687421
"2002",12232.9469123375,0.134027522309689,1.54471028046145,0.678760818940445,0.772355140230724,0.0165473874489767,1453.80845179619
"2003",11871.0917203177,0.111148505071595,1.5014598635041,0.557256124311086,0.750729931752049,0.018277421336186,1392.6397670964
"2004",11914.4462547544,0.085911469335292,1.51728873163584,0.434417373604883,0.758644365817919,0.0201077795561239,1487.96558771026
"2005",12327.1972027055,0.111884327426301,1.58494359054787,0.553616188694484,0.792471795273934,0.0253832993346479,1500.68243838971
"2006",12119.0187402841,0.151497229104815,1.57293077493883,0.741417236539355,0.786465387469415,0.0189385573579601,1350.69947131334
"2007",11276.1648082669,0.195103036135734,1.47276652337099,0.967084409483031,0.736383261685497,0.00865098170530554,1225.77576061322
"2008",10134.5320670772,0.195353794578733,1.33900431668704,0.998371554339204,0.669502158343519,0.00569963868741563,1304.15614714079
"2009",9225.1684866584,0.142905717112997,1.23037239263242,0.732755701198145,0.615186196316209,0.000406149405795531,1341.4022460227
"2010",9045.79281561404,0.153894811287308,1.22711355035212,0.763871490248215,0.61355677517606,0.0014514455036414,1368.30456803427
"2011",8787.44767283009,0.212535657488089,1.21528129034635,1.06777291571778,0.607640645173177,0.00206089056908121,1330.85927984842
"2012",7874.222159246,0.32016507902542,1.11355619957603,1.64657673091528,0.556778099788014,0.000327712944856562,1270.06662504023
"2013",6199.87900987949,0.352999984686609,0.866496907311876,2.02595765504712,0.433248453655938,-0.00436777452834636,1145.61507975799
"2014",4968.63359315792,0.253958507746579,0.673632288356993,1.52782295216524,0.336816144178497,-0.001519947687662,1096.60002767122
"2015",4600.0145540773,0.00510510749590383,0.617583345951374,0.0305449684448041,0.308791672975687,0.000150773902228951,843.831370036141
"2016",5522.48104981748,0.032617131866185,0.734099698609809,0.190761513204427,0.367049849304904,-0.00149458689202375,594.381933681766
"2017",6260.45112408844,0.0976940161455819,0.860151216004636,0.568890154518224,0.430075608002318,-0.00294856271891841,665.738479869915
"2018",6465.6354773405,0.36051548989172,0.874308937874931,2.33674196273381,0.437154468937466,-0.00120755814712692,740.917167271623
"2019",5046.24484800527,0.165820966853858,0.631458478030955,0.951957632016823,0.315729239015477,-0.00271730861606101,776.744434874434
"2020",4952.28542644328,0.0810981989203873,0.625101916269292,0.493651256830596,0.312550958134646,-0.00820295555518075,430.678242135437
"2021",5668.91662885913,0.0308755003547611,0.677784751326048,0.186374068561812,0.338892375663024,-0.0155280360472377,230.149758383319
"2022",6037.30795962432,0.02592208167257,0.714026012195087,0.154368161432098,0.357013006097544,-0.00511981379579318,195.272796792024
"2023",6803.23130497349,0.032044081288337,0.776040012897784,0.198449649521604,0.388020006448892,-0.00469152473586004,197.930582711687
"2024",6991.69578612906,0.0421250880720462,0.917688728997295,0.237953562322833,0.458844364498647,0.00117411893334193,222.73551465146
"2025",7438.22453280295,0.0089165641994639,1.04173653400383,0.0447087279484055,0.520868267001916,-0.00363426616010565,208.807665948065
