"","B","F","BBmsy","FFmsy","BB0","procB","SPt"
"1989",33320.4653537671,0.00495764447604729,1.59139849731997,0.0249138259486456,0.795699248659985,-0.0062613648567138,0
"1990",35243.7741960842,0.00592947476065999,1.71198616383141,0.0295301586414685,0.855993081915706,-0.00611299939647592,1989.05917296284
"1991",36472.4426917309,0.00660518486237209,1.7863484874186,0.0330487306590156,0.893174243709302,-0.00816858399696585,1486.68390532035
"1992",37599.716117426,0.0296551702857914,1.84694454275382,0.148380891603153,0.923472271376912,0.000536178020940303,1452.80752809402
"1993",37015.5492185879,0.00402370396387232,1.81093065310432,0.0200119680597587,0.905465326552159,-0.0140845721919443,545.040746552476
"1994",37593.1714957262,0.0177429854590445,1.84003625086572,0.088541686504439,0.920018125432858,-0.0124792410376131,880.359068319595
"1995",37767.0988811297,0.0229588931052369,1.83747924467786,0.114735879432082,0.91873962233893,-0.00906566802813269,715.07467850448
"1996",37664.6003443179,0.0255017950154729,1.83397518525906,0.127043722864944,0.91698759262953,-0.00686210691156042,846.47126187712
"1997",37867.1864791793,0.0581163576288483,1.83661389088209,0.292501692328501,0.918306945441044,-0.00267502872969083,1033.68752874982
"1998",36630.8009641504,0.0512195918608398,1.76621463354108,0.256595733798853,0.88310731677054,-0.00621319404848308,872.67971170317
"1999",36231.2328510581,0.0445516924404436,1.74299231859753,0.223883883501842,0.871496159298764,-0.00408724080196343,1427.86078577244
"2000",36311.4663563304,0.0292919100600939,1.75103415623328,0.147030792231402,0.875517078116642,0.00201378515943218,1774.44554380445
"2001",37319.1435369815,0.0227374681874169,1.79205254559632,0.114437943724953,0.896026272798158,0.00535829267989452,1879.74944707176
"2002",38167.5761232056,0.0452679955865216,1.84096890061417,0.226518847595265,0.920484450307086,0.0107184969345702,1805.05574092309
"2003",38085.925361086,0.0362801513965214,1.82839638351829,0.180567814281367,0.914198191759143,0.012245354547721,1556.61799534464
"2004",38487.9483019135,0.0278458592603481,1.84872284910696,0.139544446663843,0.924361424553478,0.0161719086383163,1806.54168886402
"2005",39669.4623376968,0.0367093131540535,1.88879062975799,0.18306035641269,0.944395314878996,0.0219960990898882,1898.21416517135
"2006",39485.928076501,0.0487483663504715,1.88312282451527,0.243890774615301,0.941561412257637,0.0171018146027853,1414.8908828358
"2007",38579.5830524398,0.0591545103541141,1.84230486902997,0.296232296117755,0.921152434514987,0.00861241515795141,1131.77298185539
"2008",37386.0959084287,0.0543463288675304,1.78983263277383,0.272471416843109,0.894916316386916,0.00150883518331102,1173.13184513931
"2009",36634.9240008306,0.0376463234275387,1.76043652972051,0.188027056821266,0.880218264860253,-0.00134159689584523,1433.32301852184
"2010",36882.9552138274,0.0390655820063052,1.77532935171849,0.194374260736042,0.887664675859247,0.00103720156797937,1683.13454294632
"2011",37154.8436446905,0.0513750427967502,1.78585680006726,0.254924453365906,0.892928400033632,0.00296165977680229,1607.28459921206
"2012",36719.8860100664,0.068073302196806,1.76775146756717,0.338296572344522,0.883875733783586,0.0025338739027192,1542.53332190313
"2013",35723.544509512,0.0620207182204469,1.72077315971019,0.308677852898677,0.860386579855097,-0.000938010369358588,1477.54928703491
"2014",35317.6896982664,0.0360525947043041,1.70169448829241,0.179381908806278,0.850847244146203,-0.00328170465961986,1725.45852949498
"2015",36237.1813999333,0.000662714056769881,1.74662240509015,0.00331078715946047,0.873311202545075,0.00585265711946059,2163.08796989758
"2016",38521.9740774886,0.00483373505035707,1.85065448083586,0.0242104683397849,0.925327240417928,0.00830616954508367,1988.4731737086
"2017",39413.5906486344,0.0157565444629703,1.90155131420468,0.0779793814026082,0.950775657102341,0.0057044282325911,1276.07748237732
"2018",39268.5262382067,0.0561613627569014,1.89761843681269,0.278257097225808,0.948809218406343,-0.000487067632279681,667.402402587793
"2019",37711.1675989962,0.0210453939043146,1.81695550350734,0.105380840593049,0.908477751753668,-0.000214535309130959,673.321783043173
"2020",37861.89627183,0.010862971842224,1.82705515069484,0.0541752165780848,0.913527575347419,-0.00769167131785098,1001.76871854569
"2021",38209.8009177329,0.00408920907323711,1.843018705509,0.0201928391443668,0.9215093527545,-0.0122504957377365,772.167147956694
"2022",38771.3753170288,0.00391054000204682,1.86977147735869,0.0194450682651354,0.934885738679346,-0.0101460733287704,733.786871406878
"2023",39235.3324648535,0.00548857031313442,1.89272834440972,0.0273370689332008,0.946364172204861,-0.00657084805115371,661.403591230563
"2024",39550.0809008979,0.00716648460272075,1.9062781649375,0.0357112276726219,0.953139082468752,-0.00483850999234625,580.816772445535
"2025",39613.5833506042,0.00155562183663734,1.91859453195925,0.00772582415962046,0.959297265979624,-0.00239357464406753,530.1096332638
