"","B","F","BBmsy","FFmsy","BB0","procB","SPt"
"1989",13306.1446299093,0.0124206027460214,1.6562336742457,0.0322852340463367,0.82811683712285,-0.00462175407725463,0
"1990",14439.9359863694,0.0142833055917061,1.84709096553408,0.0369757620073136,0.923545482767042,-0.00367429739424874,1530.21266678869
"1991",15034.3109112582,0.0159387395878554,1.90133875574457,0.0414804013718522,0.950669377872284,-0.00586623012606213,800.151909415461
"1992",15388.4130724502,0.0722828041485839,1.93901186386471,0.187907093774486,0.969505931932357,0.00361689592777981,600.920459392034
"1993",14475.3260428964,0.0101558667678139,1.81010841959939,0.026509538294655,0.905054209799695,-0.00861571250353088,172.010976158554
"1994",15236.5027537672,0.0437253827238962,1.91229487802247,0.113179839496273,0.956147439011234,-0.00694173646290053,912.796859574283
"1995",14876.5322779472,0.0580550496538605,1.86502281387946,0.152068347716293,0.932511406939728,-0.00708735771940106,352.382946102982
"1996",14590.0905964225,0.0654816848911822,1.83582532631503,0.170925246986639,0.917912663157513,-0.00490207346831584,635.98743003999
"1997",14474.7829991198,0.152016290431738,1.81835087499123,0.394704544728343,0.909175437495615,-0.00214604969843846,836.039955644577
"1998",13129.942027976,0.142360237001616,1.64899067082881,0.372936247961771,0.824495335414403,-0.00402259224872004,865.268218348509
"1999",12886.7797060869,0.125228718008854,1.62388891471891,0.325552389333215,0.811944457359457,-0.00501730671512546,1644.87895534279
"2000",13034.2434545621,0.0818745504651067,1.6416572782049,0.213569987872815,0.820828639102451,-0.00228175464899882,1766.71211046166
"2001",13696.7160448879,0.0611656508190559,1.72950655356636,0.159008150307619,0.864753276783181,0.000703606729779205,1741.42612204912
"2002",14288.4162511029,0.120293040921674,1.79969389874255,0.311253538628394,0.899846949371276,0.0037658834065244,1446.8585024083
"2003",13686.4134450378,0.0997091289124102,1.71359412790905,0.261824783720919,0.856797063954527,0.00396058848542635,1143.47529078743
"2004",13859.879144157,0.0763837400675055,1.73874723234776,0.199256387339225,0.86937361617388,0.00922791187029914,1598.14218432607
"2005",14329.6197168792,0.10033503773908,1.80077357829733,0.258158940996621,0.900386789148665,0.0149312131845167,1569.87327199012
"2006",14113.8032211176,0.135306562084146,1.77044637691628,0.349891640191843,0.885223188458139,0.0124435823460609,1257.15837768622
"2007",13463.0068742896,0.16808112676174,1.69049135537842,0.437813966249243,0.845245677689211,0.00692402506946421,1320.25265439047
"2008",12770.4826256392,0.157881375168537,1.60368146769852,0.41183564934586,0.801840733849262,0.00416069373519901,1621.93082354485
"2009",12580.1969855581,0.108415265645204,1.58886846122747,0.281417527409347,0.794434230613737,0.000884503489263277,1867.51178264353
"2010",13156.0481636038,0.108282410090343,1.65985018524088,0.281584816055536,0.829925092620439,0.000513554024468732,1908.89699191088
"2011",13381.6902840675,0.141365834257595,1.69216015344519,0.367118739314624,0.846080076722595,0.00352074561196436,1688.08547768104
"2012",13056.7556931373,0.191107369107162,1.64515682973848,0.495513020502977,0.822578414869241,0.0022958087840812,1570.5805316835
"2013",12258.2963950409,0.181730725489204,1.54872118408991,0.47434274401809,0.774360592044955,0.000699878278196397,1710.75648992036
"2014",12066.1986967109,0.104944450665592,1.52104006855504,0.27272075008942,0.760520034277518,-0.00196159806435525,1999.95510241791
"2015",13006.1221260906,0.00185024216791635,1.640515372882,0.00477351609749073,0.820257686440999,0.00174741097518183,2122.04423452832
"2016",14834.4085451461,0.0125502033287842,1.87180658242714,0.032306142911467,0.935903291213572,0.00645859034399465,1835.64130286866
"2017",15361.7064592853,0.0400776451956834,1.93038009472227,0.103774118311968,0.965190047361135,0.00504305710831687,824.061697520273
"2018",15136.3409581751,0.143794033715779,1.89088194797423,0.375312855434733,0.945440973987116,0.00125932507877069,423.210765467238
"2019",13513.3267971783,0.0585947999268254,1.69113147944173,0.153513414128954,0.845565739720864,0.00358192945027902,671.589238036477
"2020",14246.511157703,0.0287897052018303,1.78764843323098,0.0751135757231356,0.89382421661549,-0.0030579689105259,1534.57021104447
"2021",14874.4835876171,0.0104692152710456,1.86306008767465,0.0269900784372374,0.931530043837324,-0.00720209331830368,1016.11271331489
"2022",15304.3551873091,0.00976317456757204,1.92121670035662,0.0254990581322928,0.960608350178312,-0.00700656931470189,642.788295716702
"2023",15507.3056751226,0.0136707766308335,1.94338287654361,0.0354960054697014,0.971691438271807,-0.00360483955434754,370.2031955307
"2024",15539.5990400122,0.0182373351087162,1.94628298072733,0.0472243455862189,0.973141490363664,-0.00272249095460708,255.499361122518
"2025",15558.7661419906,0.00391949920080625,1.93858826534122,0.0103096653190896,0.96929413267061,-0.00293771530846265,262.149711079668
