0,11363.6606856317,9692.6606856317,8691.6606856317,7488.75885759232,5693.56800502027,4801.19939270712,3550.01807381329,2828.32906231929,1982.03477060672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24334.2484322434,22663.2484322434,21662.2484322434,21627.7091648861,20945.2881326384,21140.6093388394,20819.3571568526,20945.0050023374,20881.3340360939,19622.719195179,18318.4004362512,17329.5618065031,17319.2274959894,17908.9878056895,17715.3258957701,17924.3090673824,18182.7529171745,18014.7902604674,17386.1333605977,16510.3513540948,16115.1183564123,16378.8948461749,16714.0179618792,16653.3115515884,16100.7638396503,15960.5221094371,17886.4407036584,19345.3456803963
0,7199.14033201058,5528.14033201058,4527.14033201058,4022.44076649405,3220.62718528376,3184.16139859674,2566.93370910982,2142.20719058336,1541.88663963779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13947.541924264,12276.541924264,11275.541924264,10926.2161813702,10089.9914551955,10212.3199650869,9882.58435165514,10065.9315882913,10062.6861990851,8880.84271047518,7638.18358974306,6704.06173323949,6784.9702004999,7475.93979615289,7364.50730635912,7652.31549053253,7992.91993680077,7900.8440870887,7342.74611100473,6528.35397234417,6190.0904841851,6509.37937382197,6885.81836160262,6853.17376529947,6336.04564730668,6235.96719450416,8200.20076325558,9685.16963136698
0,9437.34195022656,7766.34195022656,6765.34195022656,5948.37542427141,4552.37385324341,4055.83643291917,3141.2808833971,2700.68190440237,2109.44146523977,271.100940216409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,32610.2058347002,30939.2058347002,29938.2058347002,29401.2587368877,28097.9273850774,27618.2741424948,26660.7953464927,26169.1624807876,25548.6529871191,23768.0184667682,21993.1413961501,20571.9897797,20120.6602119247,20273.6386686623,19663.4139746365,19482.5413413483,19381.4634526221,18876.6933298374,17936.4702488137,16774.0974254772,16108.459873199,16110.1188620623,16192.8702153651,15893.1197700617,15113.2930650764,14758.6479813065,16480.6982306766,17743.5579419055
1,26928.1974402041,25257.1974402041,24256.1974402041,23282.7163006106,21654.3880265654,20912.2784707055,19784.6535511207,19235.4231257506,18613.3885099116,16893.5733052899,15205.6816067805,13894.6106319052,13602.3668493279,13944.8766121746,13533.0217835628,13542.8370104438,13618.5105372663,13281.8627671362,12498.5758939777,11482.3276561931,10955.6854758291,11090.5049822698,11295.5230072603,11106.3121248783,10432.3964793638,10179.8526728901,11997.3691027474,13342.9967630799
0,9616.99929392882,7945.99929392882,6944.99929392882,6125.37189874731,4714.96959336258,4173.31117913411,3177.14336641386,2573.0926257168,1783.0975374568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.28821126632,5352.25855857108,6015.75732100078,5739.23417323314,5886.7135610277,6186.13670656093,6025.74199060012,5431.07979263942,4624.01192329962,4277.97498550911,4494.66350949091,4595.80469851387,4202.54565176276,3381.07682386611,3011.12807216084,4610.72830729583,5473.70174937579
1,15539.7940612075,13868.7940612075,12867.7940612075,11897.4120847151,10713.8094358138,10603.8364012999,10234.6878037088,10468.3448332844,10553.8427041487,9460.7050233682,8303.1452180221,7440.50384497077,7553.71959061487,8211.22794504131,8005.44229170044,8205.66127009908,8502.28805721044,8359.50333248113,7770.18088757265,6947.45402949298,6596.01537100565,6860.65878352587,7111.08121043084,6919.11926013718,6269.25047970961,6065.25084462295,7911.6713135992,9205.38051416491
1,24347.0049689976,22676.0049689976,21675.0049689976,20488.1793202703,18628.7470268352,17646.8873610644,16300.2760577516,15550.6470940737,14752.6600534006,12875.5587051041,11049.0263058041,9613.79973009501,9201.406474989,9423.2345672076,8887.17672341442,8776.1684892368,8742.01954591434,8296.14047802385,7409.64890058438,6296.78119043191,5671.6204472281,5692.66008914185,5753.6873398502,5399.02459192988,4564.57679352666,4159.68724086854,5813.16306214594,6947.95927774339
0,10256.4574454105,8585.45744541046,7584.45744541046,6630.10873576493,5160.25420676795,4605.46408659714,3648.46928624938,3140.39747990235,2465.08045334637,505.946951449533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14419.7844410787,12748.7844410787,11747.7844410787,11828.3443538791,11445.0337231949,12004.0210979531,12027.7156717847,12479.5253728963,12667.9355834563,11618.8745601851,10448.2706710145,9544.95808310333,9689.14470328646,10481.60810704,10498.902197003,10908.6407211379,11335.420127621,11320.2658833907,10808.8136500315,10007.8930417793,9677.31250566381,10034.9052568759,10500.6361651872,10578.2001921074,10147.5672762781,10099.2183081544,12105.0008001923,13663.0987606899
0,7657.92245737094,5986.92245737094,4985.92245737094,4089.5865362497,3023.36017907703,2817.60448553795,2043.29012420717,1434.79336092389,608.798470655822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10427.9981774198,8756.99817741978,7755.99817741978,6678.83247694808,5009.40520243017,4243.73669311144,3104.801618086,2490.35669335168,1748.85240318841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10696.2976065451,9025.29760654508,8024.29760654508,7035.31165704179,5684.88071543486,5275.00458170198,4453.23288083331,4014.48430265529,3388.52415918136,1451.80545387865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
