"stock_id","stock_base","category","region","source","name","type_data","scenario","r_method","bk_method","yr","nyr","start.yr","int.yr","end.yr","ucl.B.Bmsy","lcl.B.Bmsy","B.Bmsy","ucl.F.Fmsy","lcl.F.Fmsy","F.Fmsy"
"Decapterus macarellus_NN_CMSY_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Higher resilience","Higher resilience","NN_CMSY",2012,27,1989,2001,2015,0.74304108628285,0.430017164047402,0.546142623976292,3.19212106144651,1.43444177058003,2.12775382172847
"Decapterus macarellus_NN_CMSY_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Higher resilience","Higher resilience","NN_CMSY",2013,27,1989,2001,2015,0.680401636159523,0.338254995616299,0.472718583564427,3.99863599893757,1.20147344180762,2.07105647111615
"Decapterus macarellus_NN_CMSY_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Higher resilience","Higher resilience","NN_CMSY",2014,27,1989,2001,2015,0.668204349927608,0.245846565225743,0.424466518079341,4.70845340117443,0.743392084599471,1.52569919202443
"Decapterus macarellus_NN_CMSY_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Higher resilience","Higher resilience","NN_CMSY",2015,27,1989,2001,2015,0.719385234019836,0.18134632181893,0.426147523874133,5.28555244197241,0.432956637136431,0.985641030171629
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",1989,27,1989,2001,2015,1.90089724131383,1.51444098273393,1.72303505006357,0.714481100314543,0.302959040660881,0.467358548634271
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",1990,27,1989,2001,2015,1.95526551919134,1.38816507263178,1.65833744373829,0.715853065162366,0.295905329855968,0.463758258959337
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",1991,27,1989,2001,2015,1.95345155807999,1.28268841691535,1.60914806070288,0.822203529645241,0.330488212920553,0.527417445814742
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",1992,27,1989,2001,2015,1.92910500776067,1.20360772501275,1.55301440744754,0.978363502036875,0.387565165875296,0.623949751584113
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",1993,27,1989,2001,2015,1.89115790624192,1.13209216830221,1.48877500532207,1.05340835175842,0.414235170239937,0.676382816438609
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",1994,27,1989,2001,2015,1.8399355535497,1.06600254289413,1.43115431647241,1.11419467832041,0.430207192478211,0.709416536368565
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",1995,27,1989,2001,2015,1.75734894942398,1.01125970730905,1.37380327047271,1.2170087617032,0.467120539763343,0.769172848472249
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",1996,27,1989,2001,2015,1.69623785410962,0.955294647364317,1.31446496192489,1.47949552719014,0.574923456665752,0.94465227699032
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",1997,27,1989,2001,2015,1.60393834696094,0.897709458532579,1.24262643031647,1.911782745305,0.731960136557753,1.21272933378492
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",1998,27,1989,2001,2015,1.49095222738918,0.832132565519096,1.15963311114593,2.17916122864077,0.849612236213903,1.3948051425257
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",1999,27,1989,2001,2015,1.37049009903806,0.760417469210522,1.07254152522103,2.15129535103776,0.848756459020429,1.36872824506631
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",2000,27,1989,2001,2015,1.27101308013902,0.715987154185411,1.00017043861152,1.91250455864114,0.753650574622522,1.21727815701827
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",2001,27,1989,2001,2015,1.19909008487292,0.676498466638252,0.948415935023345,1.76849893020211,0.704609496346829,1.13420214334542
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",2002,27,1989,2001,2015,1.19699064988186,0.657733976079123,0.925665771464026,1.84710343562795,0.72551344634411,1.17999061446865
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",2003,27,1989,2001,2015,1.1803631527969,0.641538612333901,0.903312956080357,1.94091797339575,0.754078713141923,1.23237450562991
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",2004,27,1989,2001,2015,1.15893253753047,0.622352741918585,0.876724967080746,2.06791627243819,0.797822728292316,1.3115950269623
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",2005,27,1989,2001,2015,1.1302607100358,0.607262615867923,0.846919043044629,2.36371737997632,0.912294978877084,1.51448017379499
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",2006,27,1989,2001,2015,1.0887077562374,0.575026122723164,0.808453462233845,2.81206008699578,1.0736564037271,1.78484102442735
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",2007,27,1989,2001,2015,1.02944691090436,0.538981069382465,0.757547516204308,3.06989211638652,1.17524090064041,1.9619097129712
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",2008,27,1989,2001,2015,0.967894208734756,0.492510676799472,0.701907043794753,3.05360796195374,1.14992959825492,1.92336576941062
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",2009,27,1989,2001,2015,0.922786877912766,0.460663305877999,0.653526752106132,2.95704602807662,1.04458103633838,1.79473416431907
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",2010,27,1989,2001,2015,0.89948137393815,0.431494595197112,0.619702642745178,3.24574969649275,1.06880397203011,1.85447890477089
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",2011,27,1989,2001,2015,0.861672096632884,0.396708713816918,0.586361047151342,4.02621654058739,1.18699318011553,2.11802944662106
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",2012,27,1989,2001,2015,0.819674117563711,0.350197312150036,0.54674280830312,5.24676755273623,1.23626255993163,2.34363735231848
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",2013,27,1989,2001,2015,0.787709923065869,0.296104613580538,0.501056795085137,5.89811122168678,1.01418662259234,2.06466179835052
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",2014,27,1989,2001,2015,0.770631486840358,0.244055684281834,0.47318656644411,5.32374037302243,0.630109297244036,1.37021914639458
"Decapterus macarellus_NN_CMSY_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","NN_CMSY_Non-informative","Non-informative","NN_CMSY",2015,27,1989,2001,2015,0.777689079610519,0.216691422776006,0.473797647502868,4.48679582886199,0.396924773740512,0.885438278013386
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",1989,27,1989,2001,2015,1.8946052399286,1.50948566977453,1.71927222154421,0.689030388453382,0.269046194579371,0.4333473282119
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",1990,27,1989,2001,2015,1.94433066254777,1.38840626730083,1.6631327688152,0.681947170040708,0.262520171086876,0.426640292673198
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",1991,27,1989,2001,2015,1.94310060248281,1.30508823827816,1.61438083720819,0.768777199367507,0.290762568127217,0.48124964317678
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",1992,27,1989,2001,2015,1.92759605223507,1.22661763557127,1.56975346498095,0.923121321830525,0.337351883125588,0.568550511862354
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",1993,27,1989,2001,2015,1.88916920064489,1.15454190371251,1.51489648238954,0.992982828811375,0.353593456538032,0.612450394978618
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",1994,27,1989,2001,2015,1.83596980400047,1.09200654089423,1.459228733408,1.05001962853723,0.376932211231946,0.640233765630495
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",1995,27,1989,2001,2015,1.77659929622324,1.03603458326935,1.4047140652646,1.14504754271433,0.406781784886315,0.693829894029375
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",1996,27,1989,2001,2015,1.71939467229345,0.987197104525713,1.35577795552464,1.40285135668586,0.479772179043136,0.842373078497036
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",1997,27,1989,2001,2015,1.64093287684365,0.930120814470842,1.29412238452634,1.75269118916177,0.617085069819224,1.07641117113501
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",1998,27,1989,2001,2015,1.55823594399068,0.870171836467276,1.22196537060152,1.99060248238663,0.702349026778583,1.22423630669178
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",1999,27,1989,2001,2015,1.46238524938862,0.812567305064184,1.14341093407613,1.98234102693735,0.677336371596741,1.18439490030009
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",2000,27,1989,2001,2015,1.37507173394856,0.767407965169017,1.07878514079178,1.71679885196428,0.595671815516633,1.03957424187096
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",2001,27,1989,2001,2015,1.29716771976275,0.737699459572056,1.03210009150039,1.6145369853895,0.548352982786593,0.959754544695266
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",2002,27,1989,2001,2015,1.31089171013048,0.725766529410927,1.02143871440923,1.65990277746808,0.555349914010099,0.982201984170145
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",2003,27,1989,2001,2015,1.3329367092072,0.716235066835245,1.01313975638354,1.71407787290303,0.552504617143093,1.01552231581978
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",2004,27,1989,2001,2015,1.33868776181921,0.696432702986889,0.998910765919073,1.79858454648319,0.574512010834476,1.06294443552812
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",2005,27,1989,2001,2015,1.35598914890147,0.674826164055477,0.984569527906021,2.13174916479024,0.637594759478188,1.20193259182164
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",2006,27,1989,2001,2015,1.34215567245804,0.656540815422581,0.95860740581353,2.40988443413465,0.715381268058546,1.38688168992939
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",2007,27,1989,2001,2015,1.34648140461676,0.624806512319432,0.924283118333495,2.58814066460424,0.740147041065954,1.48295588076857
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",2008,27,1989,2001,2015,1.31170009519665,0.591961845143856,0.886335769792445,2.550678080294,0.694067617399142,1.39784342583951
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",2009,27,1989,2001,2015,1.30942050973208,0.563115250264057,0.85543125492537,2.38325986224536,0.606646572166472,1.26377318135338
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",2010,27,1989,2001,2015,1.30449242945295,0.545916896075166,0.839897444497313,2.4215027916427,0.590533718328714,1.26194981398152
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",2011,27,1989,2001,2015,1.30139413348704,0.51368205774255,0.826082270045468,2.71295245583514,0.643337028584516,1.37585417043723
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",2012,27,1989,2001,2015,1.29123334280538,0.480243320090215,0.806839552087624,2.98298123816117,0.650347330752603,1.43101182022147
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",2013,27,1989,2001,2015,1.27390639983218,0.444004021069756,0.788831475577843,2.70190456630936,0.514789352983098,1.15534351500696
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",2014,27,1989,2001,2015,1.27823785428622,0.412916616249125,0.782644579842266,1.89785263518686,0.310442384580696,0.707103354742748
"Decapterus macarellus_zBRT_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Euler-lotka methods","Euler-lotka methods","zBRT",2015,27,1989,2001,2015,1.30252130973861,0.410795983609832,0.804973486502378,1.24465394286121,0.194557698214633,0.440059509943516
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",1989,27,1989,2001,2015,1.8823931681286,1.48912006240003,1.69697724977534,0.677713581474953,0.242450262679564,0.402309989015499
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",1990,27,1989,2001,2015,1.93669426437273,1.36645413684029,1.64129095365658,0.670397617262018,0.233631453688283,0.397544998482742
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",1991,27,1989,2001,2015,1.91642124258025,1.26914603788721,1.58749453460603,0.761532172359749,0.261423519475935,0.451222875712379
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",1992,27,1989,2001,2015,1.88825536278643,1.19837068921382,1.53505841892634,0.915807382906985,0.303497908912707,0.531836023954039
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",1993,27,1989,2001,2015,1.85584701449268,1.12354023357327,1.48304775757074,1.00655517777131,0.323163059755848,0.575008623461808
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",1994,27,1989,2001,2015,1.80939416956739,1.06134668024164,1.428472794152,1.04296653065492,0.337770926395349,0.598255573984873
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",1995,27,1989,2001,2015,1.75526116256384,1.00738867866518,1.37945035858927,1.13552897455285,0.364984865754409,0.653437737089056
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",1996,27,1989,2001,2015,1.70367996272249,0.961136444308399,1.32733782973953,1.37616108785112,0.440007379386082,0.784515024478937
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",1997,27,1989,2001,2015,1.64123658525409,0.897463960399598,1.276372834769,1.75224830191877,0.555071228225944,0.987201888933426
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",1998,27,1989,2001,2015,1.5719136076627,0.85473817370276,1.21813809008625,1.99473259442186,0.616421777911331,1.11018855493332
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",1999,27,1989,2001,2015,1.48827153262004,0.805419417186906,1.15815960373874,1.93715213636003,0.597304544230864,1.07330034931133
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",2000,27,1989,2001,2015,1.41863337897899,0.771877911180476,1.1022500426193,1.65172141230228,0.515174720827707,0.925989589284369
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",2001,27,1989,2001,2015,1.3474877052053,0.743240411422628,1.05882062968038,1.52682652478835,0.477197305701711,0.857612293005344
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",2002,27,1989,2001,2015,1.37432088583767,0.728229957133673,1.05740141556019,1.58012919973155,0.477814966405505,0.871335745118372
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",2003,27,1989,2001,2015,1.39571788568675,0.720993276860132,1.05028767645079,1.65812309280666,0.485935444602013,0.896625252262436
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",2004,27,1989,2001,2015,1.41892102878882,0.699513710306025,1.04315331306879,1.71730250701773,0.495699129117011,0.927112704573179
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",2005,27,1989,2001,2015,1.42503615353685,0.689791520825702,1.03845472836868,1.98289101549685,0.549123979615207,1.05102133419042
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",2006,27,1989,2001,2015,1.42886768255649,0.671264098559318,1.02481427996274,2.30415952925,0.615618038239587,1.19044951581201
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",2007,27,1989,2001,2015,1.42818194732631,0.651408207933451,1.01184432091968,2.48207826891639,0.630135507712494,1.24900220079141
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",2008,27,1989,2001,2015,1.43092085979626,0.620631811352177,0.99248973125854,2.33748642117198,0.581095977176729,1.15101636088155
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",2009,27,1989,2001,2015,1.42115453616353,0.589842421475197,0.977879690245234,2.17324616596244,0.502247689246744,1.03032395654085
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",2010,27,1989,2001,2015,1.42319104846404,0.568859527783584,0.971861520748428,2.17534514293166,0.494291189539651,1.00504918645898
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",2011,27,1989,2001,2015,1.41350233868716,0.558268709276365,0.96482245577062,2.44381857305923,0.531263746598252,1.09863146303511
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",2012,27,1989,2001,2015,1.38409724239479,0.538674465860255,0.954201075046232,2.60009847180305,0.546012927493135,1.11876770312518
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",2013,27,1989,2001,2015,1.37261646668453,0.506942564057721,0.945480577948084,2.15341650922802,0.436739168722958,0.883409473539498
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",2014,27,1989,2001,2015,1.36366600268941,0.493813873722059,0.94626636018363,1.33413405200342,0.259311415706407,0.536645797960461
"Decapterus macarellus_zBRT_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_lower resilience","lower resilience","zBRT",2015,27,1989,2001,2015,1.37838054555681,0.501504283199949,0.958707318463033,0.86397400334597,0.167928037653619,0.342091088095432
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",1989,27,1989,2001,2015,1.91666572875979,1.53762177641888,1.73958803275005,0.580230381384387,0.273953481639793,0.395409382827453
